datetime,text,retweet_count,reply_count,like_count
2022-01-28 23:58:15+00:00,"Wordle (ES) 224 6/6

⬛⬛🟨⬛🟨
⬛🟨⬛🟩🟨
⬛🟩🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
https://t.co/Quxs11TD68
⬆️ ⬆️ ⬆️ ⬆️ ⬆️

#Wordle #Wordle5 #WordleES #WordleEspañol #Wordle224",0,0,0
2022-01-28 23:58:14+00:00,"@MostStrange Wordle 224 4/6
Chasing my tail 
🟨🟩⬛⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:14+00:00,"Wordle 223 4/6

⬛🟨⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:14+00:00,"@CamArcher Wordle 223 3/6

⬛🟨⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:13+00:00,"Wordle 223 3/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:13+00:00,"purr
Wordle 224 4/6

⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:13+00:00,Me get wordle rong y y y?,0,1,0
2022-01-28 23:58:12+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:58:12+00:00,"Wordle 224 3/6

⬜🟨🟨⬜🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:12+00:00,"Not a Wordle, just my printers

🖨 🖨 🖨 🖨 🖨
🖨 🖨 🖨 🖨 🖨 
🖨 🖨 🖨 🖨 🖨
🖨 🖨 🖨 🖨 🖨
🖨 🖨 🖨 🖨 🖨",31,18,729
2022-01-28 23:58:12+00:00,"Wordle 224 3/6

⬛🟩🟩⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:12+00:00,"Wordle 224 3/6

⬜⬜🟨🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:58:12+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟨
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:11+00:00,"💪 Wordle 224 3/6

⬛⬛🟨🟨⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:11+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:11+00:00,"Wordle 224 6/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
🟨🟩⬜⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:11+00:00,Am I the only person who doesn’t know what wordle is?,0,6,6
2022-01-28 23:58:11+00:00,"Wordle 223 6/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟨
⬜⬜⬜🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:09+00:00,@SopranosWorld Josh Wardle invented wordle because some asshole threw an apple at him,0,0,1
2022-01-28 23:58:09+00:00,"Wordle 224 3/6

🟨⬜⬜🟨⬜
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:09+00:00,"Wordle 223 3/6

⬜🟩⬜🟨⬜
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩",0,7,18
2022-01-28 23:58:09+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
🟩🟨🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:09+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:09+00:00,"Wordle 223 6/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟦
🟦⬛⬛⬛⬛
⬛⬛🟦🟦🟦
🟧⬛🟦🟦🟦
🟧🟧🟧🟧🟧

This one was rough, but very happy to be 5/5, the goal is 10 in a row, and now that I've put that into the universe, the streak will probably die tomorrow",0,0,0
2022-01-28 23:58:08+00:00,"@Tennesseine Wordle 223 3/6*

⬛🟩⬛⬛⬛
🟩⬛⬛⬛🟨
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:08+00:00,"Wordle 223 5/6

⬜🟨🟨⬜⬜
⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:08+00:00,"Probably should rethink my strategy so I don’t get consecutive close calls.

Wordle 223 6/6*

⬛🟨⬛⬛⬛
⬛⬛🟩🟨⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:07+00:00,"Wordle 224 3/6
Back on form...but a bit of a fluke too 🤣 #wordle224
⬜⬜⬜⬜⬜
🟩⬜🟨⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:07+00:00,"Wordle 224 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟨⬛⬛
⬛🟨⬛🟩🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:06+00:00,"Wordle 224 4/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:06+00:00,not me opening my visa application putting on concentrating music and turning to wordle,0,0,0
2022-01-28 23:58:05+00:00,"Wordle 224 5/6

⬜🟨⬜⬜🟨
⬜🟩🟨⬜⬜
🟨🟩⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:04+00:00,"I'm too powerful

Wordle 223 2/6

⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:04+00:00,"Le Mot (@WordleFR) #20 3/6

🟩⬛⬛⬛🟩
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/6BxLxO9Swr",0,0,0
2022-01-28 23:58:04+00:00,"Wordle 224 5/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:04+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:03+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:03+00:00,"im so stupid just like oomf Wordle 224 5/6

⬜⬜⬜🟨⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,1,1
2022-01-28 23:58:03+00:00,"Wordle 224 4/6 Seems I’m going to have a crack at this.  All that scrabble I played with my Grandmother when I was a kid, surely will help. 

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:03+00:00,"Wordle (ES) #22 3/6

⬜⬜⬜🟩🟨
⬜🟨🟨🟩🟨
🟩🟩🟩🟩🟩

 https://t.co/oIsy7GuDZb",0,0,0
2022-01-28 23:58:02+00:00,"Wordle 223 4/6

⬛🟨⬛⬛🟨
🟨⬛⬛🟩⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:02+00:00,"Wordle 224 6/6

⬛🟨⬛⬛⬛
⬛🟨🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,1,4
2022-01-28 23:58:02+00:00,"Wordle 223 4/6

⬛⬛⬛🟨⬛
🟩⬛🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:02+00:00,"Wordle 224 5/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:02+00:00,"Wordle 224 3/6

⬜⬜⬜⬜🟨
🟩🟨🟨⬜⬜
🟩🟩🟩🟩🟩",1,1,0
2022-01-28 23:58:02+00:00,"Wordle (ES) #22 4/6

🟨⬜🟩⬜⬜
⬜⬜🟨⬜🟨
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩

https://t.co/gW9Blbz315",0,0,0
2022-01-28 23:58:01+00:00,"Wordle 1 4/6

🟨⬜🟨🟨⬜
🟨🟨⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:01+00:00,"Wordle 224 4/6

🟨⬛⬛⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:00+00:00,Workday buys Wordle https://t.co/1PhLFJrbOl,3,2,22
2022-01-28 23:58:00+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:59+00:00,"Wordle 223 3/6

⬛⬛🟩🟨⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",0,0,6
2022-01-28 23:57:59+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
⬜🟨🟩⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:58+00:00,"Streak intact after a long day. 

Wordle 223 4/6

⬛🟩⬛⬛🟨
⬛⬛⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:58+00:00,"Wordle 224 4/6*

⬛🟩🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,1,2
2022-01-28 23:57:58+00:00,"Wordle 223 3/6

🟩⬜⬜⬜⬜
🟩🟨⬜⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:57+00:00,"Wordle 224 1/6

🟩🟩🟩🟩🟩",2,0,5
2022-01-28 23:57:57+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜⬜🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:57+00:00,"Wordle 224 2/6

⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:56+00:00,"Wordle 223 5/6

⬜🟨⬜⬜⬜
🟨⬜⬜🟩⬜
🟩🟨⬜⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:57:56+00:00,"Not bad, mostly accidential

Wordle 224 3/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,3
2022-01-28 23:57:55+00:00,"Wordle 224 4/6

🟩⬜⬜⬜⬜
🟩🟨🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:53+00:00,"Wordle 224 5/6

⬛⬛🟩🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

https://t.co/m1krEN3hgZ

Was soll das sein???",0,0,0
2022-01-28 23:57:53+00:00,"Wordle 224 4/6

🟩🟩⬛⬛⬛
⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:53+00:00,"Wordle 223 4/6

⬜⬜🟨⬜🟨
⬜⬜🟨🟨⬜
⬜🟨⬜🟩🟨
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:53+00:00,"Wordle 224 5/6

⬛🟩🟩🟨⬛
🟩🟩🟩⬛⬛
⬛🟨⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:57:53+00:00,"Wordle 223 6/6

⬜⬜⬜⬜⬜
🟩⬜⬜🟨⬜
🟩🟨🟨⬜⬜
🟩⬜⬜🟨🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:57:52+00:00,"👀
Wordle 224 4/6

⬜🟨⬜⬜⬜
🟨🟩🟨⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:52+00:00,"Wordle (#galego) #23 6/6

⬜🟨🟩⬜🟨
🟨⬜🟩🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
🤦😬",0,0,0
2022-01-28 23:57:52+00:00,"Haha nice!  #Wordle 223 6/6

⬛⬛⬛⬛🟩
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
⬛⬛🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:52+00:00,"@BethMooreLPM This was a tough one! Wordle 223 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:51+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:51+00:00,"Wordle 223 5/6 Almost forgot to do it. Note to self…not near midnight. The brain is half asleep! 😂

⬜⬜⬜🟨⬜
⬜🟨⬜🟨🟨
⬜🟨🟨⬜🟨
🟩⬜🟨🟨🟨
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:50+00:00,"Not bad 
Wordle 223 4/6

⬜⬜⬜🟨⬜
⬜🟨🟨🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:49+00:00,"Wordle 224 3/6

⬜⬜⬜⬜⬜
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:48+00:00,"Wordle 224 5/6*

⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟨
⬜🟨🟨🟨⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",0,1,2
2022-01-28 23:57:48+00:00,today’s wordle bouta make me act up 🥵,0,0,5
2022-01-28 23:57:47+00:00,"Wordle 223 6/6 

Lmfao this one was hard man.

⬛️⬛️⬛️⬛️⬛️
⬛️⬛️🟩⬛️⬛️
⬛️⬛️🟩🟨⬛️
⬛️⬛️🟩⬛️⬛️
⬛️⬛️⬛️🟨⬛️
✅✅✅✅✅

Just pathetic. I had to pull scraps today looking at my keyboard and luckily it was the answer.",0,1,0
2022-01-28 23:57:47+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟨
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,1,1
2022-01-28 23:57:47+00:00,"Wordle 223 6/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
⬛⬛🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:47+00:00,"Wordle 224 6/6

⬜🟩⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩🟩⬜⬜
⬜⬜🟨⬜⬜
🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:46+00:00,@ASTR0ZOMBIEZ I’m new to wordle so I’m taking notes from these replies ✍️,0,0,1
2022-01-28 23:57:46+00:00,"Wordle 224 5/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

🫂🫂🫂",0,0,0
2022-01-28 23:57:45+00:00,"Wordle 223 5/6

🟩⬛⬛⬛🟨
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:57:45+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟩🟨⬜⬜🟩
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:44+00:00,"Wordle (ES) #22 4/6

⬜⬜🟨⬜🟩
⬜🟩🟨🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

 https://t.co/QXbWdAzbYK",0,0,0
2022-01-28 23:57:44+00:00,"Wordle 224 3/6

⬛🟩⬛🟩🟩
🟩⬛⬛🟨⬛
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:57:44+00:00,"Wordle 223 5/6
Most of them are at 5 😅
⬜⬜🟨🟨⬜
⬜⬜🟨🟨🟨
🟩⬜🟨🟨🟨
⬜🟨🟨⬜🟨
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:43+00:00,"Wordle 224 5/6 

🟨⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:43+00:00,"@DreamNumberNine Yeah this one was stupid.

Wordle 224 4/6

⬛🟨🟨⬛🟨
🟨🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:57:43+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:57:43+00:00,"Wordle 223 6/6
Phew. Used all 6.

🟨⬛⬛⬛🟨
⬛⬛⬛🟨🟨
⬛🟨🟨⬛⬛
⬛⬛🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:42+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
🟩🟨🟨⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩
😎♥️",0,0,0
2022-01-28 23:57:42+00:00,"Wordle 224 2/6

⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩

ahhhhh",0,0,2
2022-01-28 23:57:42+00:00,"Wordle (ES) #22 5/6

⬜🟩⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜🟩
⬜⬜🟨🟨⬜
🟩🟩🟩🟩🟩

https://t.co/cBlPDACc39",0,1,0
2022-01-28 23:57:41+00:00,"@jonkudelka Hate to be this guy, but for anyone not getting  it, JK isn’t actually playing Wordle. He’s just saying it was easy because he didn’t do it. JK is after all a comic (good Wordle word), sorry cartoonist (damn that one doesn’t fit).",0,0,1
2022-01-28 23:57:41+00:00,"Wordle 224 5/6
not my best work 
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:41+00:00,"Wordle 223 4/6

⬛🟨⬛⬛⬛
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:41+00:00,"@CestLaJuliance @WordleFR Le Mot (@WordleFR) #20 4/6

🟨🟨⬛🟨⬛
⬛🟩🟨🟨⬛
⬛🟩🟨🟨🟩
🟩🟩🟩🟩🟩

https://t.co/QEKFhmhA8p
Simple",0,0,1
2022-01-28 23:57:40+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
⬜🟨🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

the word itself is SO easy i cannot believe i didn’t get it sooner",0,0,2
2022-01-28 23:57:40+00:00,@catherinerusse2 I can honestly say I have never done a wordle and for that I am proud 😂,0,0,3
2022-01-28 23:57:37+00:00,"@SezClom Wordle 224 4/6

Oops

🟨🟩⬛⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,1,1
2022-01-28 23:57:37+00:00,started doing that wordle thing i got yesterdays word 💪🏽💪🏽,0,1,3
2022-01-28 23:57:37+00:00,"Wordle 224 4/6

⬜⬜🟨⬜⬜
🟩⬜🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩Phew!!",0,0,1
2022-01-28 23:57:37+00:00,"Wordle 224 5/6

⬛⬛🟨⬛⬛
🟨🟩⬛🟨⬛
⬛🟩🟨⬛🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:57:36+00:00,"Wordle 224 3/6

🟨⬛⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:36+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛🟨🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:36+00:00,"@DraggasGaming Wordle 223 3/6

⬜⬜⬜🟩🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:35+00:00,"Wordle 224 5/6

⬜🟨⬜⬜🟨
⬜🟨🟨⬜⬜
🟨🟨⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:35+00:00,"Wordle 223 4/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟨🟨⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:35+00:00,"Wordle 224 4/6*

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:34+00:00,"I hate this game lol

Wordle 223 5/6

🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:57:34+00:00,"Wordle 224 2/6

🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩

Bro?",0,0,0
2022-01-28 23:57:34+00:00,"Le Mot (@WordleFR) #20 5/6

⬛🟨⬛🟨⬛
🟨⬛🟨⬛🟩
⬛🟩⬛🟨🟩
⬛🟩🟩🟨🟩
🟩🟩🟩🟩🟩

https://t.co/VdBchXQxit",0,0,0
2022-01-28 23:57:34+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟨🟨⬜🟩
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩
Got there eventually!!",0,0,3
2022-01-28 23:57:33+00:00,"Wordle 223 6/6

⬛⬛⬛⬛🟨
⬛⬛⬛🟨🟨
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩today was not the two piece day",0,1,0
2022-01-28 23:57:33+00:00,"Wordle 223 4/6

⬜⬜⬜🟨🟩
⬜⬜🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:33+00:00,"Sweating it. Wordle 223 6/6

⬛🟨🟨⬛⬛
🟨⬛⬛⬛🟨
⬛⬛🟩🟨⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:33+00:00,"Wordle 224 4/6

⬜⬜🟨⬜🟨
⬜🟨⬜⬜⬜
⬜🟨🟨🟩🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:32+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:32+00:00,wordle: so i learned that the 'streak' stops if you miss a day. was on 24 - and this happened on the day i got my first guess-in-2 ... fuxxake 🤪,0,0,2
2022-01-28 23:57:32+00:00,y’all hating on wordle for absolutely no reason,0,1,0
2022-01-28 23:57:32+00:00,"Wordle 223 4/6

🟩⬛⬛⬛⬛
🟩⬛⬛🟨⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:57:31+00:00,"Wordle 223 6/6

⬛🟨⬛⬛🟨
🟩🟨⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩⬛🟨⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

I swear to god….",0,1,4
2022-01-28 23:57:31+00:00,"Wordle 224 4/6

⬛⬛⬛🟨⬛
⬛⬛🟨⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩",0,1,3
2022-01-28 23:57:30+00:00,"Le Mot (@WordleFR) #20 4/6

⬛🟨🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

https://t.co/K6sCYQnTQP",0,0,0
2022-01-28 23:57:30+00:00,"Wordle 224 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:30+00:00,"Wordle 224 5/6

⬛🟨⬛⬛🟨
⬛⬛🟨⬛⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:57:30+00:00,"Back in form!

Wordle 224 3/6

⬛⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:29+00:00,"Wordle 224 3/6

⬜⬜⬜⬜⬜
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:29+00:00,"Wordle 223 5/6

⬜⬜⬜🟨🟩
🟨🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:57:29+00:00,@elleduncanESPN I love it.  Wordle.. who cares!,0,0,0
2022-01-28 23:57:28+00:00,"yes, yes I am.

Wordle 223 4/6

⬜⬜⬜⬜🟨
🟩🟨⬜⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:57:28+00:00,"bonk
Wordle 223 2/6

🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩",0,0,1
